num,smiles,logBB,BBB+/BBB-,predicted_energy
6965,CC(C)(C)[C@H](O)C=Cc1ccc2c(c1)OCO2,,BBB+,5.531241416931152
6966,CC(C)(O/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CS[C@@H]12)c1csc(N)n1)C(=O)O,,BBB-,28.05638885498047
6967,CC(C)(Oc1ccc(CCNC(=O)c2ccccc2)cc1)C(=O)O,,BBB+,6.10918664932251
6968,CC(C)(Oc1ccc(Cl)cc1)C(=O)N[C@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1,,BBB-,13.354801177978516
6969,CC(C)(Oc1ccc([C@@H]2CC2(Cl)Cl)cc1)C(=O)O,,BBB+,3.428846836090088
6970,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,,BBB+,0.7328681945800781
6971,CC(C)=CCN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,,BBB+,11.069184303283691
6972,CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,,BBB+,0.592707633972168
6973,CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@@H]1[C@H]2C,,BBB+,0.5927085876464844
6974,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]12C,,BBB+,5.75075626373291
6975,CC(C)C(=O)OCc1cccc(OC(=O)[C@H]2N3C(=O)[C@@H](NC(=O)Cc4ccccc4)[C@H]3SC2(C)C)c1,,BBB-,10.091602325439453
6976,CC(C)CCC[C@H](C)[C@@H]1CC[C@@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C,,BBB+,-10.949841499328613
6977,CC(C)COC[C@@H](CN(Cc1ccccc1)c1ccccc1)N1CCCC1,,BBB-,6.129378795623779
6978,CC(C)COC[C@@H](CN1CCCC1)N(Cc1ccccc1)c1ccccc1,,BBB+,6.128432273864746
6979,CC(C)C[C@@H](CN)CC(=O)O,,BBB+,4.257258415222168
6980,CC(C)C[C@@H](N(C)C)C1(c2ccc(Cl)cc2)CCC1,,BBB+,-0.7332391738891602
6981,CC(C)C[C@@H](OC(=O)c1ccco1)C(=O)N[C@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O,,BBB-,18.215890884399414
6982,CC(C)C[C@H](N)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](C(=O)N[C@@H](CCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)Cc1ccccc1)C(C)C,,BBB-,22.752025604248047
6983,CC(C)C[C@H]1NC(=O)[C@@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,,BBB-,31.771263122558594
6984,CC(C)N(CC[C@](C(N)=O)(c1ccccc1)c1cccnc1)C(C)C,,BBB+,5.600780487060547
6985,CC(C)NC[C@@H](O)c1cc(O)cc(O)c1,,BBB+,10.702667236328125
6986,CC(C)NC[C@@H]1CCc2cc(CO)c([N+](=O)[O-])cc2N1,,BBB+,10.39381217956543
6987,CC(C)NC[C@H](O)COc1ccc(COCCOC(C)C)cc1,,BBB+,16.333620071411133
6988,CC(C)NC[C@H](O)COc1cccc(NS(C)(=O)=O)c1,,BBB+,13.756734848022461
6989,CC(C)N[C@@H](C)[C@@H](O)c1cccc2ccccc12,,BBB+,0.1589336395263672
6990,CC(C)N[C@@H](O)c1ccc(O)c(O)c1,,BBB+,8.880558967590332
6991,CC(C)[C@@H](CCCCCC(=O)O)NCc1ccc(F)cc1,,BBB+,0.13852596282958984
6992,CC(C)[C@@H]1NC(=O)[C@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)COC(=O)[C@@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)COC1=O,,BBB-,41.72169494628906
6993,CC(C)[C@@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,,BBB+,-3.3114213943481445
6994,CC(C)[N+]1(C)[C@@H]2CC[C@@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2,,BBB-,8.555317878723145
6995,CC(C)n1c(/C=C/[C@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,,BBB+,4.268809795379639
6996,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,,BBB+,4.2688093185424805
6997,CC(C)n1cc2c3c(cccc31)[C@@H]1C[C@@H](C(=O)NC3CCCCC3)CN(C)[C@@H]1C2,,BBB+,6.629931926727295
6998,CC([C@H](C)OC(N)=O)[C@@H](C)OC(N)=O,,BBB+,12.873875617980957
6999,CC/C=C(/C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]12)c1csc(N)n1,,BBB-,20.866291046142578
7000,CC1(C)NC(=O)[C@H](C=Cc2ccccc2)O1,,BBB+,4.403102397918701
7001,CC1(C)O[C@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@H]2O1,,BBB+,22.448511123657227
7002,CC1(C)O[C@H]2CO[C@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,,BBB+,22.448509216308594
7003,CC1(C)O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@H]5[C@]4(F)[C@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1,,BBB+,9.706319808959961
7004,CC1(C)O[C@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@H](O)C[C@@]3(C)[C@@]2(C(=O)CO)O1,,BBB+,9.158781051635742
7005,CC1(C)O[C@H]2C[C@H]3[C@H]4CC5=CC(=O)C=C[C@@]5(C)[C@@]4(F)[C@H](O)C[C@@]3(C)[C@]2(C(=O)COC(=O)c2cc3ccccc3o2)O1,,BBB+,12.468507766723633
7006,CC1(C)O[C@H]2C[C@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@@]4(F)[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,,BBB+,9.020763397216797
7007,CC1(C)O[C@H]2C[C@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@H]4[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,,BBB+,9.007750511169434
7008,CC1(C)O[C@H]2C[C@H]3[C@H]4CCC5=CC(=O)CC[C@@]5(C)[C@@]4(F)[C@H](O)C[C@@]3(C)[C@]2(C(=O)CCl)O1,,BBB+,6.234476089477539
7009,CC1(C)O[C@H]2C[C@H]3[C@H]4CC[C@H]5CC(=O)CC[C@@]5(C)[C@@]4(F)[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,,BBB+,9.02076244354248
7010,CC1(C)O[C@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@@]4(Cl)[C@H](Cl)C[C@@]3(C)[C@]2(C(=O)CCl)O1,,BBB+,2.5954174995422363
7011,CC1(C)O[C@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@@]4(Cl)[C@H](Cl)C[C@@]3(C)[C@]2(C(=O)CF)O1,,BBB+,2.8676977157592773
7012,CC1(C)O[C@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@@]4(Cl)[C@H](Cl)C[C@@]3(C)[C@]2(C(=O)CO)O1,,BBB+,5.381703853607178
7013,CC1(C)O[C@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@@]4(F)[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,,BBB+,9.171882629394531
7014,CC1(C)O[C@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@@]4(F)[C@H](O)C[C@@]3(C)[C@]2(C(=O)COC(=O)C2CC2)O1,,BBB+,9.658679008483887
7015,CC1(C)O[C@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@H]4[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,,BBB+,9.158781051635742
7016,CC1(C)O[C@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)CC[C@@]5(C)[C@H]4[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,,BBB+,9.158782005310059
7017,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@H](c4ccc(O)cc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,,BBB-,15.606285095214844
7018,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,,BBB-,11.963032722473145
7019,CC1(C)S[C@@H]2[C@H](NC(=O)C34C[C@H]5C[C@@H](CC(N)(C5)C3)C4)C(=O)N2[C@H]1C(=O)O,,BBB-,8.38862419128418
7020,CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@H](N)C(=O)O)C(=O)N2[C@H]1C(=O)O,,BBB-,16.17227554321289
7021,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,,BBB-,11.475373268127441
7022,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,,BBB-,12.725663185119629
7023,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,,BBB-,8.090925216674805
7024,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,,BBB-,10.140242576599121
7025,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NC(=O)CN=C(N)c3ccncc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,,BBB-,20.490869522094727
7026,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NC(=O)Cc3ccc(C4=NCCCN4)cc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,,BBB-,15.177958488464355
7027,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,,BBB-,23.694664001464844
7028,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NC(=O)Nc3cnc(Nc4ccc(S(N)(=O)=O)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,,BBB-,29.25061798095703
7029,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,,BBB-,21.357337951660156
7030,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,,BBB-,26.981369018554688
7031,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NS(=O)(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,,BBB-,13.48558235168457
7032,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](c3ccccc3)S(=O)(=O)O)C(=O)N2[C@H]1C(=O)O,,BBB-,11.678412437438965
7033,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,,BBB-,22.682533264160156
7034,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O[C@H]1OC(=O)c2ccccc21,,BBB-,11.844935417175293
7035,CC1(C)S[C@H]2[C@@H](NC(=O)[C@@H](C(=O)O)c3ccsc3)C(=O)N2[C@@H]1C(=O)O,,BBB-,12.725663185119629
7036,CC1(C)S[C@H]2[C@@H](NC(=O)[C@@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@@H]1C(=O)O,,BBB-,23.69466209411621
7037,CC1(C)S[C@H]2[C@@H](NC(=O)[C@@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@@H]1C(=O)O,,BBB-,20.998409271240234
7038,CC1(C)S[C@H]2[C@@H](NC(=O)[C@@H](Oc3ccccc3)c3ccccc3)C(=O)[C@H]2[C@H]1C(=O)O,,BBB-,5.135895252227783
7039,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@@H]2S1(=O)=O,,BBB-,11.911445617675781
7040,CC1(C)[C@H](NC/C(=N/OCC(=O)O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,,BBB-,23.233009338378906
7041,CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2,,BBB+,-0.8035526275634766
7042,CC1=C(C(=O)OCC(=O)OC(C)(C)C)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,,BBB-,16.034162521362305
7043,CC1=CC[C@H]2[C@H]3Cc4ccc(O)c5c4[C@]2(CN3C)[C@H]1O5,,BBB+,7.569545745849609
7044,CC1=C[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)O[C@H](C(C)C)[C@@H](C)C=CC(=O)NCC=C1,,BBB-,20.17652702331543
7045,CC1=C[C@H]2[C@H]([C@H](O)C[C@]3(C)[C@H]2C[C@H](C)[C@]3(O)C(=O)COC(=O)c2cccc(S(=O)(=O)O)c2)[C@]2(C)Cc3cnn(-c4ccccc4)c3C=C12,,BBB+,4.401860237121582
7046,CC1=NNC2=CN=C(c3ccccc3Cl)c3cc(Cl)ccc3N21,,BBB+,5.265390396118164
7047,CC=CC(=O)N(CC)[C@H](CC)C(=O)N(C)C,,BBB+,12.823387145996094
7048,CC=CC(=O)N(CCC)[C@@H](CC)C(=O)N(C)C,,BBB+,11.877734184265137
7049,CCC#CC[C@H](C)[C@@H](O)C#C[C@H]1[C@@H](O)C[C@H]2C/C(=C/COCC(=O)O)C[C@H]12,,BBB+,3.4829654693603516
7050,CCC(=O)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,,BBB+,10.013323783874512
7051,CCC(=O)C(c1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,,BBB+,0.43111228942871094
7052,CCC(=O)N(c1ccc(Cl)c(Cl)c1)[C@H]1CCC[C@H]1N(C)C,,BBB+,7.730979919433594
7053,CCC(=O)N1CCN(C(=O)O[C@@H]2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,,BBB+,20.41311264038086
7054,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@@H]3[C@H]([C@H](O)C[C@]21C)[C@]1(C)C=CC(=O)C=C1C[C@H]3Cl,,BBB+,6.040252685546875
7055,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@H](O)C[C@]21C,,BBB+,5.918361663818359
7056,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,,BBB+,6.107775688171387
7057,CCC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@H]1C[C@H]1[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]12C,,BBB+,10.457032203674316
7058,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,,BBB+,2.5552916526794434
7059,CCC(=O)O[C@@]1(C(=O)CCl)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,,BBB+,2.0320348739624023
7060,CCC(=O)O[C@@]1(C(=O)COC)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,,BBB+,6.916761875152588
7061,CCC(=O)O[C@@]1(C(=O)SC)[C@H](C)C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,,BBB+,1.7121801376342773
7062,CCC(=O)O[C@@]1(C(=O)SCCl)[C@H](C)C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,,BBB+,1.619521141052246
7063,CCC(=O)O[C@@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,,BBB+,1.8059310913085938
7064,CCC(=O)O[C@@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,,BBB+,5.846631050109863
7065,CCC(=O)O[C@@]1(c2ccccc2)CCN(C)C[C@@H]1CC,,BBB+,5.480125904083252
7066,CCC(=O)O[C@H]1CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@@H](CC=O)[C@@H](O[C@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@@H](N(C)C)[C@@H]2O)[C@H]1OC,,BBB-,41.538883209228516
7067,CCC(=O)O[C@H]1[C@@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@](C)(O)[C@@H](O)[C@@H](C)C(=O)[C@@H](C)C[C@]2(C)O)O[C@H](C)C[C@H]1N(C)C,,BBB-,39.252532958984375
7068,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)C(=O)O[C@@H](C)[C@@H](C)[C@H](OC(=O)CC)[C@@H](C)C(=O)[C@]3(CO3)C[C@@H](C)[C@H](O[C@H]3O[C@H](C)C[C@@H](N(C)C)[C@@H]3O)[C@H]2C)C[C@H]1OC,,BBB-,40.57500457763672
7069,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,,BBB+,7.7721967697143555
7070,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@H]3C[C@H](C)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,,BBB+,7.092954635620117
7071,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,,BBB+,-3.474092483520508
7072,CCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,,BBB+,0.8143653869628906
7073,CCC(C)(C)C(=O)O[C@H]1C[C@H](C)C=C2C=C[C@H](C)[C@@H](CC[C@H]3C[C@H](O)CC(=O)O3)[C@H]21,,BBB+,2.2208409309387207
7074,CCC1(CC)O[C@H]2C[C@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@@]4(F)[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,,BBB+,7.079892635345459
7075,CCCC(=O)OCC(=O)[C@@]1(OC(=O)CCC)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@H](Cl)C[C@]21C,,BBB+,0.8886375427246094
7076,CCCC(=O)O[C@@]1(C(=O)CCl)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)C(=O)C[C@]21C,,BBB+,1.317373275756836
7077,CCCC(=O)O[C@@]1(C(=O)COC(C)=O)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@H](O)C[C@]21C,,BBB+,6.102623462677002
7078,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,,BBB+,4.8734636306762695
7079,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,,BBB+,6.158614158630371
7080,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@H]3C[C@H](C)C4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,,BBB+,6.378293037414551
7081,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,,BBB+,7.221767902374268
7082,CCCC(=O)O[C@]1(C(C)=O)CCC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,,BBB+,1.7060890197753906
7083,CCCC(=O)[C@]1(c2ccccc2)CCC=C[C@@H]1N(C)C,,BBB+,1.9067230224609375
7084,CCCC(CCC)CCC[C@@H]1COCCN1CCO,,BBB+,6.597586154937744
7085,CCCCC(=O)O[C@@]1(C(=O)CO)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,,BBB+,3.4287257194519043
7086,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,,BBB+,4.194222927093506
7087,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,,BBB+,4.194223403930664
7088,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,,BBB+,4.345252990722656
7089,CCCCCC(=O)CC[C@@]1(C)[C@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C,,BBB+,1.7869586944580078
7090,CCCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@@]12C,,BBB+,0.08858394622802734
7091,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@@H]2[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@@]21C,,BBB+,-2.4053850173950195
7092,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(=O)C[C@@H]21,,BBB+,-0.8193912506103516
7093,CCCCCCCCCCCCCC(=O)O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(OCc5ccccc5)c5c4[C@]2(CCN3C)[C@@H]1O5,,BBB+,2.402682304382324
7094,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,,BBB+,0.10013294219970703
7095,CCCCCCCCC[C@@]1(C)OC[C@@H](COC(N)=O)O1,,BBB+,8.678171157836914
7096,CCCCCCCN(CC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1,,BBB+,6.67393684387207
7097,CCCCCN[C@]12C=CC(=O)[C@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,,BBB+,12.594134330749512
7098,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@@H](C)[C@@H](O)[C@H]2O)cc1F,,BBB+,22.49439811706543
7099,CCCCC[C@H](C)[C@H](C)c1cc(OC(=O)CCCN2CCCCCC2)c2c(c1)OC(C)(C)C1=C2C[C@H](C)CC1,,BBB+,-0.5216178894042969
7100,CCCCC[C@H]1CN[C@H](C(=O)N[C@@H]([C@@H](C)Cl)[C@H]2O[C@@H](SC)[C@H](O)[C@H](O)[C@@H]2O)C1,,BBB-,15.2282075881958
7101,CCCCNC(=O)OC[C@@](C)(CCC)COC(N)=O,,BBB+,10.79063606262207
7102,CCCCOC(=O)C(=O)[C@H]1[C@H](C)C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@@]12C,,BBB+,1.39117431640625
7103,CCCCOC[C@@H](CN1C(=O)NC(=O)[C@](CC)(c2ccccc2)C1=O)OC(N)=O,,BBB+,15.570287704467773
7104,CCCCOC[C@H](CN1C(=O)N(C[C@H](COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,,BBB+,25.346303939819336
7105,CCCC[C@@H](CC)CNC(=O)C[C@@H](C)O,,BBB+,4.809832572937012
7106,CCCC[C@@H]1C(=O)C(=O)N(c2ccccc2)N1c1ccccc1,,BBB+,2.8559632301330566
7107,CCCC[C@@H]1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,,BBB+,4.983453273773193
7108,CCCC[C@H]1CC(=O)[C@@]2(O)O[C@H]3[C@@H](NC)[C@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@H]2O1,,BBB-,26.681610107421875
7109,CCCC[C@](C)(O)C/C=C/[C@@H]1[C@H](CCCCCCC(=O)OC)C(=O)C[C@H]1O,,BBB+,4.7069411277771
7110,CCCC[N+]1(C)[C@@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@H]12,,BBB-,13.325469970703125
7111,CCCN(CCC)C(=O)Cc1c(-c2ccc(C)cc2)nc2ccc(C)cn12,,BBB+,6.2731170654296875
7112,CCCN1C[C@@H](CSC)C[C@H]2c3cccc4[nH]cc(c34)C[C@H]21,,BBB+,2.0656399726867676
7113,CCCN1C[C@H](NS(=O)(=O)N(CC)CC)C[C@H]2Cc3c(O)cccc3C[C@H]21,,BBB+,10.6444673538208
7114,CCCNC(Cc1cccc2c1CC(=O)N2)NCCC,,BBB+,6.78054141998291
7115,CCCN[C@@H]1CCc2nc(N)sc2C1,,BBB+,6.296009063720703
7116,CCCOC(=O)c1cncn1[C@H](C)c1ccccc1,,BBB+,8.826932907104492
7117,CCC[C@@H](N[C@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,,BBB+,12.312023162841797
7118,CCC[C@@H]1C[C@H](C(=O)N[C@@H]([C@H](C)Cl)[C@@H]2O[C@@H](SC)[C@@H](O)[C@@H](O)[C@@H]2O)N(C)C1,,BBB+,18.84298324584961
7119,CCC[C@@H]1C[C@H](C(=O)N[C@@H]([C@H](C)O)[C@@H]2O[C@@H](SC)[C@@H](O)[C@@H](O)[C@@H]2O)N(C)C1,,BBB-,22.65882682800293
